path,annotator,value,emotion
07706,human-4,True,Embarrassment
07706,human-4,False,Teasing
07706,human-6,False,Embarrassment
07707,human-3,False,Longing
07707,human-4,True,Fatigue/Exhaustion
07707,human-6,False,Fatigue/Exhaustion
07708,human-1,True,Confusion
07708,human-3,False,Contemplation
07708,human-4,True,Confusion
07708,human-6,True,Confusion
07709,human-3,False,Amusement
07709,human-4,True,Distress
07709,human-6,False,Distress
07710,human-4,True,Hopelessness
07710,human-5,False,Hope/Enthusiasm/Optimism
07710,human-6,False,Hopelessness
07711,human-3,False,Interest
07711,human-4,True,Emotional Numbness
07711,human-6,False,Emotional Numbness
07712,human-4,True,Shame
07712,human-4,False,Sexual Lust
07712,human-6,False,Shame
07713,human-1,True,Interest
07713,human-3,False,Emotional Numbness
07713,human-4,True,Interest
07713,human-6,True,Interest
07714,human-4,False,Intoxication/Altered States of Consciousness
07714,human-5,False,Concentration
07715,human-1,True,Thankfulness/Gratitude
07715,human-3,False,Jealousy & Envy
07715,human-4,True,Thankfulness/Gratitude
07715,human-6,True,Thankfulness/Gratitude
07716,human-4,True,Hope/Enthusiasm/Optimism
07716,human-4,False,Hopelessness
07716,human-6,False,Hope/Enthusiasm/Optimism
07717,human-3,False,Disgust
07717,human-4,True,Infatuation
07717,human-6,False,Infatuation
07718,human-1,True,Hopelessness
07718,human-3,False,Hope/Enthusiasm/Optimism
07718,human-4,True,Hopelessness
07718,human-6,True,Hopelessness
07719,human-1,True,Hope/Enthusiasm/Optimism
07719,human-4,True,Hope/Enthusiasm/Optimism
07719,human-5,False,Hopelessness
07719,human-6,True,Hope/Enthusiasm/Optimism
07720,human-1,True,Amusement
07720,human-4,True,Amusement
07720,human-5,False,Distress
07720,human-6,True,Amusement
07721,human-4,False,Malevolence/Malice
07721,human-7,False,Sourness
07722,human-1,True,Contempt
07722,human-4,True,Contempt
07722,human-4,False,Awe
07722,human-6,True,Contempt
07723,human-4,False,Jealousy & Envy
07723,human-4,False,Thankfulness/Gratitude
07724,human-3,False,Thankfulness/Gratitude
07724,human-4,True,Jealousy & Envy
07724,human-6,False,Jealousy & Envy
07725,human-3,False,Confusion
07725,human-4,True,Contemplation
07725,human-6,False,Contemplation
07726,human-4,True,Sourness
07726,human-6,False,Sourness
07726,human-7,False,Malevolence/Malice
07727,human-4,False,Disgust
07727,human-7,False,Infatuation
07728,human-1,True,Interest
07728,human-3,False,Emotional Numbness
07728,human-4,True,Interest
07728,human-6,True,Interest
07729,human-4,False,Interest
07729,human-5,False,Emotional Numbness
07730,human-4,True,Malevolence/Malice
07730,human-4,False,Sourness
07730,human-6,False,Malevolence/Malice
07731,human-1,True,Hope/Enthusiasm/Optimism
07731,human-3,False,Hopelessness
07731,human-4,True,Hope/Enthusiasm/Optimism
07731,human-6,True,Hope/Enthusiasm/Optimism
07732,human-4,False,Fatigue/Exhaustion
07732,human-4,False,Longing
07733,human-4,False,Intoxication/Altered States of Consciousness
07733,human-7,False,Concentration
07734,human-1,True,Contemplation
07734,human-4,True,Contemplation
07734,human-5,False,Confusion
07734,human-6,True,Contemplation
07735,human-4,True,Sadness
07735,human-6,False,Sadness
07735,human-7,False,Elation
07736,human-4,False,Shame
07736,human-4,False,Sexual Lust
07737,human-1,True,Thankfulness/Gratitude
07737,human-4,True,Thankfulness/Gratitude
07737,human-4,False,Jealousy & Envy
07737,human-6,True,Thankfulness/Gratitude
07738,human-4,True,Jealousy & Envy
07738,human-6,False,Jealousy & Envy
07738,human-7,False,Thankfulness/Gratitude
07739,human-4,False,Teasing
07739,human-5,False,Embarrassment
07740,human-1,True,Contempt
07740,human-4,True,Contempt
07740,human-6,True,Contempt
07740,human-7,False,Awe
07741,human-1,True,Emotional Numbness
07741,human-4,True,Emotional Numbness
07741,human-5,False,Interest
07741,human-6,True,Emotional Numbness
07742,human-3,False,Fatigue/Exhaustion
07742,human-4,True,Longing
07742,human-6,False,Longing
07743,human-4,True,Embarrassment
07743,human-6,False,Embarrassment
07743,human-7,False,Teasing
07744,human-1,True,Shame
07744,human-4,True,Shame
07744,human-6,True,Shame
07744,human-7,False,Sexual Lust
07745,human-1,True,Astonishment/Surprise
07745,human-4,True,Astonishment/Surprise
07745,human-6,True,Astonishment/Surprise
07745,human-7,False,Impatience and Irritability
07746,human-1,True,Jealousy & Envy
07746,human-4,True,Jealousy & Envy
07746,human-4,False,Thankfulness/Gratitude
07746,human-6,True,Jealousy & Envy
07747,human-4,True,Triumph
07747,human-4,False,Disappointment
07747,human-6,False,Triumph
07748,human-4,True,Intoxication/Altered States of Consciousness
07748,human-4,False,Concentration
07748,human-6,False,Intoxication/Altered States of Consciousness
07749,human-1,True,Astonishment/Surprise
07749,human-4,True,Astonishment/Surprise
07749,human-6,True,Astonishment/Surprise
07749,human-7,False,Impatience and Irritability
07750,human-1,True,Impatience and Irritability
07750,human-3,False,Astonishment/Surprise
07750,human-4,True,Impatience and Irritability
07750,human-6,True,Impatience and Irritability
07751,human-3,False,Longing
07751,human-4,False,Fatigue/Exhaustion
07752,human-1,True,Hope/Enthusiasm/Optimism
07752,human-4,True,Hope/Enthusiasm/Optimism
07752,human-4,False,Hopelessness
07752,human-6,True,Hope/Enthusiasm/Optimism
07753,human-4,False,Jealousy & Envy
07753,human-7,False,Thankfulness/Gratitude
07754,human-1,True,Fear
07754,human-4,True,Fear
07754,human-6,True,Fear
07754,human-7,False,Pleasure/Ecstasy
07755,human-1,True,Amusement
07755,human-4,True,Amusement
07755,human-6,True,Amusement
07755,human-7,False,Distress
07756,human-4,True,Pain
07756,human-6,False,Pain
07756,human-7,False,Relief
07757,human-3,False,Longing
07757,human-4,False,Fatigue/Exhaustion
07758,human-1,True,Infatuation
07758,human-4,True,Infatuation
07758,human-6,True,Infatuation
07758,human-7,False,Disgust
07759,human-1,True,Contemplation
07759,human-4,True,Contemplation
07759,human-6,True,Contemplation
07759,human-7,False,Confusion
07760,human-3,False,Shame
07760,human-4,False,Sexual Lust
07761,human-4,False,Anger
07761,human-7,False,Contentment
07762,human-1,True,Confusion
07762,human-4,True,Confusion
07762,human-4,False,Contemplation
07762,human-6,True,Confusion
07763,human-1,True,Pleasure/Ecstasy
07763,human-4,True,Pleasure/Ecstasy
07763,human-4,False,Fear
07763,human-6,True,Pleasure/Ecstasy
07764,human-1,True,Astonishment/Surprise
07764,human-4,True,Astonishment/Surprise
07764,human-5,False,Impatience and Irritability
07764,human-6,True,Astonishment/Surprise
07765,human-4,True,Hopelessness
07765,human-5,False,Hope/Enthusiasm/Optimism
07765,human-6,False,Hopelessness
07766,human-1,True,Relief
07766,human-4,True,Relief
07766,human-5,False,Pain
07766,human-6,True,Relief
07767,human-4,False,Fear
07767,human-5,False,Pleasure/Ecstasy
07768,human-1,True,Elation
07768,human-4,True,Elation
07768,human-6,True,Elation
07768,human-7,False,Sadness
07769,human-4,False,Sadness
07769,human-5,False,Elation
07770,human-1,True,Confusion
07770,human-3,False,Contemplation
07770,human-4,True,Confusion
07770,human-6,True,Confusion
07771,human-1,True,Contentment
07771,human-4,True,Contentment
07771,human-4,False,Anger
07771,human-6,True,Contentment
07772,human-1,True,Doubt
07772,human-4,True,Doubt
07772,human-6,True,Doubt
07772,human-7,False,Pride
07773,human-1,True,Contentment
07773,human-4,True,Contentment
07773,human-4,False,Anger
07773,human-6,True,Contentment
07774,human-4,True,Intoxication/Altered States of Consciousness
07774,human-5,False,Concentration
07774,human-6,False,Intoxication/Altered States of Consciousness
07775,human-1,True,Affection
07775,human-4,True,Affection
07775,human-4,False,Bitterness
07775,human-6,True,Affection
07776,human-4,True,Disgust
07776,human-5,False,Infatuation
07776,human-6,False,Disgust
07777,human-3,False,Pain
07777,human-4,False,Relief
07778,human-1,True,Pride
07778,human-3,False,Doubt
07778,human-4,True,Pride
07778,human-6,True,Pride
07779,human-1,True,Hope/Enthusiasm/Optimism
07779,human-4,True,Hope/Enthusiasm/Optimism
07779,human-6,True,Hope/Enthusiasm/Optimism
07779,human-7,False,Hopelessness
07780,human-1,True,Elation
07780,human-3,False,Sadness
07780,human-4,True,Elation
07780,human-6,True,Elation
07781,human-1,True,Relief
07781,human-4,True,Relief
07781,human-6,True,Relief
07781,human-7,False,Pain
07782,human-1,True,Shame
07782,human-3,False,Sexual Lust
07782,human-4,True,Shame
07782,human-6,True,Shame
07783,human-1,True,Anger
07783,human-3,False,Contentment
07783,human-4,True,Anger
07783,human-6,True,Anger
07784,human-4,False,Malevolence/Malice
07784,human-7,False,Sourness
07785,human-1,True,Sourness
07785,human-4,True,Sourness
07785,human-6,True,Sourness
07785,human-7,False,Malevolence/Malice
07786,human-4,True,Contemplation
07786,human-4,False,Confusion
07786,human-6,False,Contemplation
07787,human-1,True,Triumph
07787,human-4,True,Triumph
07787,human-5,False,Disappointment
07787,human-6,True,Triumph
07788,human-1,True,Concentration
07788,human-4,True,Concentration
07788,human-4,False,Intoxication/Altered States of Consciousness
07788,human-6,True,Concentration
07789,human-1,True,Infatuation
07789,human-3,False,Disgust
07789,human-4,True,Infatuation
07789,human-6,True,Infatuation
07790,human-3,False,Shame
07790,human-4,False,Sexual Lust
07791,human-3,False,Fatigue/Exhaustion
07791,human-4,False,Longing
07792,human-3,False,Affection
07792,human-4,False,Bitterness
07793,human-1,True,Sourness
07793,human-3,False,Malevolence/Malice
07793,human-4,True,Sourness
07793,human-6,True,Sourness
07794,human-1,True,Confusion
07794,human-4,True,Confusion
07794,human-4,False,Contemplation
07794,human-6,True,Confusion
07795,human-1,True,Disappointment
07795,human-4,True,Disappointment
07795,human-5,False,Triumph
07795,human-6,True,Disappointment
07796,human-4,True,Shame
07796,human-5,False,Sexual Lust
07796,human-6,False,Shame
07797,human-1,True,Hope/Enthusiasm/Optimism
07797,human-3,False,Hopelessness
07797,human-4,True,Hope/Enthusiasm/Optimism
07797,human-6,True,Hope/Enthusiasm/Optimism
07798,human-1,True,Sourness
07798,human-3,False,Malevolence/Malice
07798,human-4,True,Sourness
07798,human-6,True,Sourness
07799,human-1,True,Intoxication/Altered States of Consciousness
07799,human-3,False,Concentration
07799,human-4,True,Intoxication/Altered States of Consciousness
07799,human-6,True,Intoxication/Altered States of Consciousness
07800,human-4,True,Jealousy & Envy
07800,human-4,False,Thankfulness/Gratitude
07800,human-6,False,Jealousy & Envy
07801,human-1,True,Confusion
07801,human-4,True,Confusion
07801,human-4,False,Contemplation
07801,human-6,True,Confusion
07802,human-4,True,Shame
07802,human-4,False,Sexual Lust
07802,human-6,False,Shame
07803,human-1,True,Infatuation
07803,human-4,True,Infatuation
07803,human-5,False,Disgust
07803,human-6,True,Infatuation
07804,human-3,False,Concentration
07804,human-4,False,Intoxication/Altered States of Consciousness
07805,human-1,True,Impatience and Irritability
07805,human-4,True,Impatience and Irritability
07805,human-5,False,Astonishment/Surprise
07805,human-6,True,Impatience and Irritability
07806,human-3,True,Hope/Enthusiasm/Optimism
07806,human-4,False,Hopelessness
07807,human-1,True,Relief
07807,human-4,True,Relief
07807,human-6,True,Relief
07807,human-7,False,Pain
07808,human-4,True,Pleasure/Ecstasy
07808,human-5,False,Fear
07808,human-6,False,Pleasure/Ecstasy
07809,human-1,True,Contentment
07809,human-4,True,Contentment
07809,human-6,True,Contentment
07809,human-7,False,Anger
07810,human-3,False,Emotional Numbness
07810,human-4,True,Interest
07810,human-6,False,Interest
07811,human-4,False,Disgust
07811,human-7,False,Infatuation
07812,human-1,True,Confusion
07812,human-4,True,Confusion
07812,human-6,True,Confusion
07812,human-7,False,Contemplation
07813,human-3,False,Pride
07813,human-4,True,Doubt
07813,human-6,False,Doubt
07814,human-1,True,Distress
07814,human-4,True,Distress
07814,human-4,False,Amusement
07814,human-6,True,Distress
07815,human-1,True,Shame
07815,human-3,False,Sexual Lust
07815,human-4,True,Shame
07815,human-6,True,Shame
07816,human-4,False,Impatience and Irritability
07816,human-4,True,Astonishment/Surprise
07817,human-1,True,Hope/Enthusiasm/Optimism
07817,human-3,False,Hopelessness
07817,human-4,True,Hope/Enthusiasm/Optimism
07817,human-6,True,Hope/Enthusiasm/Optimism
07818,human-1,True,Thankfulness/Gratitude
07818,human-4,True,Thankfulness/Gratitude
07818,human-5,False,Jealousy & Envy
07818,human-6,True,Thankfulness/Gratitude
07819,human-1,True,Disappointment
07819,human-4,True,Disappointment
07819,human-6,True,Disappointment
07819,human-7,True,Triumph
07820,human-3,False,Pleasure/Ecstasy
07820,human-4,False,Fear
07821,human-1,True,Astonishment/Surprise
07821,human-4,True,Astonishment/Surprise
07821,human-5,True,Impatience and Irritability
07821,human-6,True,Astonishment/Surprise
07822,human-1,True,Contempt
07822,human-3,False,Awe
07822,human-4,True,Contempt
07822,human-6,True,Contempt
07823,human-3,False,Affection
07823,human-4,True,Bitterness
07823,human-6,False,Bitterness
07824,human-4,True,Sadness
07824,human-4,False,Elation
07824,human-6,False,Sadness
07825,human-1,True,Pleasure/Ecstasy
07825,human-4,True,Pleasure/Ecstasy
07825,human-4,False,Fear
07825,human-6,True,Pleasure/Ecstasy
07826,human-1,True,Disappointment
07826,human-4,True,Disappointment
07826,human-6,True,Disappointment
07826,human-7,False,Triumph
07827,human-3,False,Shame
07827,human-4,False,Sexual Lust
07828,human-4,False,Anger
07828,human-4,False,Contentment
07829,human-4,False,Malevolence/Malice
07829,human-5,False,Sourness
07830,human-3,False,Concentration
07830,human-4,False,Intoxication/Altered States of Consciousness
07831,human-4,True,Infatuation
07831,human-4,False,Disgust
07831,human-6,False,Infatuation
07832,human-3,False,Hope/Enthusiasm/Optimism
07832,human-4,True,Hopelessness
07832,human-6,False,Hopelessness
07833,human-3,False,Hope/Enthusiasm/Optimism
07833,human-4,True,Hopelessness
07833,human-6,False,Hopelessness
07834,human-4,False,Disgust
07834,human-4,False,Infatuation
07835,human-1,True,Emotional Numbness
07835,human-3,False,Interest
07835,human-4,True,Emotional Numbness
07835,human-6,True,Emotional Numbness
07836,human-1,True,Contemplation
07836,human-3,False,Confusion
07836,human-4,True,Contemplation
07836,human-6,True,Contemplation
07837,human-3,False,Relief
07837,human-4,False,Pain
07838,human-4,False,Impatience and Irritability
07838,human-7,False,Astonishment/Surprise
07839,human-1,True,Thankfulness/Gratitude
07839,human-4,True,Thankfulness/Gratitude
07839,human-6,True,Thankfulness/Gratitude
07839,human-7,False,Jealousy & Envy
07840,human-4,True,Interest
07840,human-5,False,Emotional Numbness
07840,human-6,False,Interest
07841,human-3,False,Interest
07841,human-4,True,Emotional Numbness
07841,human-6,False,Emotional Numbness
07842,human-1,True,Hope/Enthusiasm/Optimism
07842,human-4,True,Hope/Enthusiasm/Optimism
07842,human-4,False,Hopelessness
07842,human-6,True,Hope/Enthusiasm/Optimism
07843,human-4,False,Teasing
07843,human-7,False,Embarrassment
07844,human-4,False,Sexual Lust
07844,human-7,False,Shame
07845,human-3,False,Embarrassment
07845,human-4,False,Teasing
07846,human-1,True,Contentment
07846,human-3,False,Anger
07846,human-4,True,Contentment
07846,human-6,True,Contentment
07847,human-4,False,Confusion
07847,human-5,False,Contemplation
07848,human-3,False,Relief
07848,human-4,False,Pain
07849,human-4,False,Sadness
07849,human-5,False,Elation
07850,human-3,False,Contentment
07850,human-4,False,Anger
07851,human-3,False,Contentment
07851,human-4,False,Anger
07852,human-4,False,Hopelessness
07852,human-4,False,Hope/Enthusiasm/Optimism
07853,human-1,True,Infatuation
07853,human-4,True,Infatuation
07853,human-5,False,Disgust
07853,human-6,True,Infatuation
07854,human-3,False,Fatigue/Exhaustion
07854,human-4,True,Longing
07854,human-6,False,Longing
07855,human-1,True,Disgust
07855,human-4,True,Disgust
07855,human-4,False,Infatuation
07855,human-6,True,Disgust
07856,human-4,False,Embarrassment
07856,human-4,False,Teasing
07857,human-4,True,Emotional Numbness
07857,human-6,False,Emotional Numbness
07857,human-7,True,Interest
07858,human-1,True,Pride
07858,human-4,True,Pride
07858,human-5,False,Doubt
07858,human-6,True,Pride
07859,human-1,True,Contentment
07859,human-4,True,Contentment
07859,human-4,False,Anger
07859,human-6,True,Contentment
07860,human-1,True,Jealousy & Envy
07860,human-3,False,Thankfulness/Gratitude
